X,orf_length_aa,PFams,PFams_desc,st1_200m,st1_400m,st1_50m,st1_90m,st1_120m,st1_300m,st3_40m,st3_60m,st3_120m,st3_150m,st3_200m,st3_250m,st3_300m,st3_400m,st3_500m,st3_550m,st3_600m,st3_800m,st5_20m,st5_80m,st5_120m,st5_200m,st5_50m,st5_300m,st5_400m,st5_500m,st5_600m,st6_40m,st6_80m,st6_200m,st8_40m,st8_70m,st8_200m,st9_40m,st9_70m,st9_380m,st12_40m,st12_120m,st12_300m,st12_1900m
contig_11029_682_1200_+,173,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
contig_1120806_1_1010_+,336.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1120921_2282_2998_+,239,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
contig_1121498_1_586_-,195.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
contig_1121996_47_1971_-,641.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
contig_1126103_1_999_-,333,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,5,0,0,3,0,0,1,0,0
contig_1127351_1_760_+,253.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1127978_1_333_-,111,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
contig_1128468_1_669_+,223,,,0,0,4,3,3,0,2,2,3,1,1,3,0,1,0,0,0,0,2,3,1,0,2,0,0,0,0,5,7,7,6,5,4,0,8,1,1,3,1,0
contig_1131919_1_988_+,329.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
contig_1142198_1_517_-,172.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1142589_1_920_+,306.6666667,,,0,0,6,6,2,0,0,6,0,0,1,0,2,0,0,0,0,0,4,4,5,5,6,2,1,3,2,7,7,5,5,4,3,0,4,0,6,4,0,0
contig_1142617_1_1046_+,348.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
contig_114268_130_483_+,118,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,2,0,1,0,0,0
contig_1143143_1_800_-,266.6666667,,,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,6,0,3,3,0,1,0,0,1,0,0
contig_1150780_1_377_+,125.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1151432_174_548_+,125,,,0,0,3,4,3,0,3,1,1,2,0,0,0,0,0,0,0,0,4,3,2,0,3,1,0,0,0,4,4,1,5,3,1,0,3,0,1,1,0,0
contig_1153120_1_771_-,257,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
contig_115534_30_648_+,206.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
contig_1163896_131_523_-,131,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,2,0,0,0,0,5,3,0,3,2,0,0,3,0,0,0,0,0
contig_1165214_59_749_-,230.3333333,,,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,2,2,1,0,1,0,2,2,2,1,4,3,3,2,2,0,2,2,1,2,1,0
contig_1178897_1_701_-,233.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,4,0,0,0,2,2,0,0,2,3,0,2,0,0,1,0,0
contig_1178959_48_881_-,278,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0
contig_1179736_1_915_-,305,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,3,1,2,4,0,0,4,0,0,2,0,0
contig_1181766_34_1184_+,383.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
contig_1186536_1019_1639_+,207,,,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,4,0,2,2,0,0,4,0,0,0,0,0
contig_1187103_1885_2589_-,235,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contig_1194122_1_949_+,316.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1202225_974_1487_-,171.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
contig_1203104_1_1024_+,341.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
contig_1210867_101_1048_+,316,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1210999_1_756_+,252,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
contig_1212756_947_1363_-,139,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
contig_1212828_58_930_-,291,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1213213_218_1009_+,264,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1213237_1083_2093_+,337,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
contig_1213587_970_1542_-,191,,,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,3,0,4,2,0,0
contig_1213692_1_434_-,144.6666667,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,3,5,5,2,2,5,0,0,0,0,0,0,0
contig_1213893_1_998_-,332.6666667,,,0,0,2,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,4,4,2,3,4,2,0,5,0,2,2,0,0
contig_1214529_1_945_-,315,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
contig_1214837_1_955_-,318.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
contig_1215593_1_603_+,201,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
contig_1215908_1167_2000_+,278,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
contig_1216078_80_1863_-,594.6666667,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
contig_1216293_1_949_+,316.3333333,,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,5,0,1,0,0,0,0,0
contig_1217177_295_2096_+,600.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0
contig_1222342_77_767_-,230.3333333,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0
contig_1225959_21_986_-,322,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0
contig_1225971_1_574_-,191.3333333,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
contig_1226491_1018_1773_+,252,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contig_1226573_1_781_-,260.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
contig_1226632_1_1126_+,375.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
contig_1226632_1225_1611_+,129,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
contig_1226821_1036_1670_+,211.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1229385_1_1668_+,556,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_1229545_979_1625_-,215.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
contig_1229655_1_527_+,175.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
contig_1229795_1051_1906_+,285.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
contig_1247067_69_905_-,279,,,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
contig_1247308_18_1807_+,596.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
contig_1247755_244_1032_+,263,,,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
contig_1249327_957_1985_-,343,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1249373_1_745_-,248.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
contig_1249734_931_1920_-,330,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_1249801_1_984_-,328,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0
contig_1252708_1_1009_+,336.3333333,,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,0,0
contig_1254263_1_741_-,247,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_1254296_187_1056_+,290,,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,3,0,1,0,0,0
contig_1257322_510_1088_+,193,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0
contig_1258268_1_1025_+,341.6666667,,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1258673_1_549_+,183,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
contig_1265093_1_435_-,145,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
contig_1267067_1_1088_-,362.6666667,,,0,0,1,2,1,0,0,0,1,2,1,2,3,2,0,3,3,3,3,3,1,1,3,1,3,2,3,4,2,6,2,2,5,0,2,2,2,3,0,0
contig_1276556_253_685_+,144.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
contig_1278741_1_889_+,296.3333333,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1280809_276_702_+,142.3333333,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
contig_1293406_1_754_-,251.3333333,,,0,0,2,3,4,0,2,2,3,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,2,2,0,0
contig_1299256_295_897_-,201,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0
contig_1300527_1_1106_-,368.6666667,,,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
contig_1301197_1_987_-,329,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
contig_1301283_1_991_-,330.3333333,,,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
contig_1302721_192_960_-,256.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1304314_1_343_+,114.3333333,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1304711_1_310_+,103.3333333,,,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
contig_1310309_1_583_-,194.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
contig_1310472_1_1582_-,527.3333333,,,0,0,4,2,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,2,1,0
contig_1312199_1_1122_-,374,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0
contig_1314423_1002_1684_+,227.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
contig_1315117_1_883_-,294.3333333,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0
contig_1317889_45_857_-,271,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
contig_1318296_1_699_+,233,,,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,2,1,0,0,1,0,1,0,0,0
contig_1319336_73_1050_+,326,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
contig_1319403_1_437_+,145.6666667,,,0,0,1,1,2,0,1,1,2,1,2,2,1,0,0,0,0,0,2,2,2,2,1,2,0,0,0,2,1,0,2,3,0,0,3,0,2,1,0,0
contig_1320608_1_940_-,313.3333333,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,4,0,0,2,0,0,0,0,0
contig_1321473_1125_2042_+,306,,,0,0,0,1,0,0,1,3,3,3,1,2,1,0,0,0,0,0,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1321927_1_778_-,259.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1322032_993_1709_-,239,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
contig_1322496_1_875_+,291.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
contig_1322636_1_800_-,266.6666667,,,0,0,1,0,0,0,1,1,4,1,2,0,1,1,0,0,0,0,0,1,3,1,2,3,0,0,0,1,0,3,3,6,3,0,3,0,2,1,0,0
contig_1322765_144_709_-,188.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
contig_1323205_221_837_-,205.6666667,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
contig_1323285_1080_1548_+,156.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contig_1323507_1_1149_+,383,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1324060_1_874_+,291.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
contig_1326061_146_556_-,137,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,7,1,0,5,0,0,0,0,4,2,1,5,5,0,0,3,0,2,4,0,0
contig_1326183_191_924_+,244.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,1,1,0,0,0
contig_1326809_337_755_+,139.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
contig_1327721_1_595_+,198.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
contig_1327742_1_652_-,217.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_1327830_1_909_-,303,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,6,3,0,2,0,0,0,0,6,4,0,4,4,0,0,5,0,0,2,0,0
contig_1327830_987_1817_-,277,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0
contig_1327976_1_970_-,323.3333333,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,5,4,3,4,5,1,0,3,0,0,1,0,0
contig_1328326_1_656_-,218.6666667,,,0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,1,1,0,0
contig_1328396_211_822_-,204,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_1329785_1_977_+,325.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,2,0,0,0,0,0
contig_1331400_1_544_-,181.3333333,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,1,0,0,0,4,2,2,4,3,2,0,4,0,1,0,0,0
contig_1331733_1_980_-,326.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
contig_1334863_1_514_+,171.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
contig_1335420_1_820_-,273.3333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_1336739_141_779_+,213,,,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,5,6,5,0,3,0,0,0,0,7,6,0,8,6,0,0,9,0,0,4,0,0
contig_1341493_1_914_-,304.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
contig_1342600_1_819_+,273,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_1343277_78_1073_+,332,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0
contig_1344162_1_863_-,287.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
contig_1344614_1_539_-,179.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
contig_1346095_1_687_+,229,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0
contig_1346568_87_527_+,147,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1347208_1_956_-,318.6666667,,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,2,3,2,2,3,1,1,3,1,1,2,0,0
contig_1347216_1_897_-,299,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_1347717_1125_1542_+,139.3333333,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
contig_1348110_344_1027_+,228,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
contig_1348207_1_1835_-,611.6666667,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_1349518_1_618_-,206,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1350989_1_605_+,201.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0
contig_1352186_1_422_+,140.6666667,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0
contig_1352439_1128_1948_+,273.6666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0
contig_1352439_88_1095_+,336,,,0,0,0,3,1,0,2,0,5,0,1,0,0,0,0,0,0,0,4,4,6,5,6,5,0,1,0,6,3,2,4,4,5,0,7,1,1,1,0,0
