orf_id,st1_200m,st1_400m,st1_50m,st1_90m,st1_120m,st1_300m,st3_40m,st3_60m,st3_120m,st3_150m,st3_200m,st3_250m,st3_300m,st3_400m,st3_500m,st3_550m,st3_600m,st3_800m,st5_20m,st5_80m,st5_120m,st5_200m,st5_50m,st5_300m,st5_400m,st5_500m,st5_600m,st6_40m,st6_80m,st6_200m,st8_40m,st8_70m,st8_200m,st9_40m,st9_70m,st9_380m,st12_40m,st12_120m,st12_300m,st12_1900m,orf_length_aa
contig_1742134_1_598_+,0,0,1,1,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0,199.3333333
contig_1742418_1_877_-,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,3,292.3333333
contig_1742593_1_1121_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,373.6666667
contig_1742689_1_218_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,72.66666667
contig_1743352_1_220_+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33333333
contig_1744330_195_678_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,161.3333333
contig_1744574_1_1043_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,347.6666667
contig_1744794_1_911_-,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,1,0,2,1,0,4,0,0,2,0,0,303.6666667
contig_1745137_1_733_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244.3333333
contig_1745295_1086_1548_+,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,3,0,1,2,2,1,1,1,2,4,0,2,0,3,1,1,0,154.3333333
contig_1745481_1_890_-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,296.6666667
contig_1746458_1_789_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,263
contig_1746475_1_526_+,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,1,0,2,2,0,0,3,0,0,2,0,0,175.3333333
contig_17465_1_787_-,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,2,6,5,0,5,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,262.3333333
contig_1747405_1056_1874_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,4,1,0,3,2,0,0,1,0,0,0,0,0,273
contig_1747527_1_903_-,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,301
contig_1748364_1_416_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138.6666667
contig_1749374_1_683_+,0,0,3,3,2,0,3,3,2,2,2,1,2,1,0,0,1,0,2,2,1,1,2,2,2,2,2,4,2,2,2,3,2,0,2,0,3,2,1,0,227.6666667
contig_1750271_1_930_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,310
contig_1750272_1_723_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,241
contig_1750301_63_725_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,221
contig_1750856_1_1291_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,430.3333333
contig_1751174_1_688_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,229.3333333
contig_1751869_1068_1817_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,2,1,0,3,2,0,0,1,1,0,1,0,0,250
contig_1751915_109_491_+,0,0,4,5,6,0,7,4,4,2,0,1,0,0,0,0,0,0,0,3,3,2,0,0,0,1,1,6,6,1,6,6,1,0,8,0,5,4,5,0,127.6666667
contig_1752125_1_487_+,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,162.3333333
contig_1752763_1_973_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,324.3333333
contig_1752910_1_897_-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,299
contig_1753174_1_319_-,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,106.3333333
contig_1755253_1_274_+,0,0,3,2,1,0,1,2,2,1,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,1,1,3,2,1,1,1,1,0,2,0,1,1,0,0,91.33333333
contig_1755831_70_657_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,196
contig_1756683_1_985_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,328.3333333
contig_1756791_1_900_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,2,0,0,0,0,6,3,0,2,3,0,0,4,0,0,1,0,0,300
contig_1757341_1_421_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.3333333
contig_1757532_378_864_+,0,0,1,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,3,2,3,4,3,0,2,0,1,2,0,1,162.3333333
contig_1763008_11_556_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
contig_1763032_1_301_+,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.3333333
contig_1764449_66_674_+,0,0,2,2,2,0,0,0,0,1,2,1,1,1,0,1,1,2,1,1,0,0,2,0,1,2,3,2,2,5,1,2,3,0,4,2,1,2,0,1,203
contig_1768825_1_944_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,314.6666667
contig_1769141_1_800_-,0,0,2,2,2,0,0,0,0,1,2,2,2,1,0,0,0,0,1,2,3,4,2,2,5,3,3,5,6,7,2,3,3,1,3,2,3,3,2,0,266.6666667
contig_1769851_1_1070_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.6666667
contig_1770673_140_951_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,270.6666667
contig_1771612_1_785_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261.6666667
contig_1771802_1_349_+,0,0,2,4,1,0,1,2,2,1,2,0,2,2,0,3,1,3,0,1,2,2,0,1,2,2,3,0,0,3,0,1,4,0,3,2,2,3,4,1,116.3333333
contig_1772044_1_1022_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340.6666667
contig_1772240_1_495_+,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,0,165
contig_1772429_1_354_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118
contig_1772442_417_959_+,0,0,3,7,6,0,1,4,1,3,2,0,0,0,0,0,0,0,6,4,4,1,7,0,0,0,0,7,10,0,2,7,0,0,6,0,8,5,0,0,181
contig_1773199_270_647_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126
contig_1773774_10_459_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,150
contig_1773865_299_1003_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,235
contig_1774881_265_714_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,150
contig_1776441_1_341_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,113.6666667
contig_1777309_305_1066_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,0,0,0,0,4,2,0,3,3,0,0,3,0,0,0,0,0,254
contig_1777993_1_1005_+,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,335
contig_1778293_1_292_+,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97.33333333
contig_1778531_1_347_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,115.6666667
contig_1779087_1_397_+,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132.3333333
contig_1779401_1_912_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,304
contig_1780012_521_1085_+,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,188.3333333
contig_1780074_1_623_-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,207.6666667
contig_1780549_75_848_-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,258
contig_1781270_1_863_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,287.6666667
contig_1782085_1_1015_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,338.3333333
contig_1783183_1_925_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,308.3333333
contig_1783642_1966_2484_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,173
contig_1783797_966_1270_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,101.6666667
contig_1786103_1121_2337_+,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,8,4,0,4,2,0,0,3,0,0,1,0,0,405.6666667
contig_1786426_1_637_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,212.3333333
contig_1787131_932_1993_-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,354
contig_1787827_400_1029_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
contig_1788167_1_1006_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,335.3333333
contig_1788224_178_897_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
contig_1788334_1_1077_+,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,359
contig_1789142_139_1943_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.6666667
contig_1789180_1305_1927_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.6666667
contig_1789180_77_997_-,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,3,0,2,1,0,0,2,2,2,0,3,7,1,4,2,0,1,0,0,307
contig_1789263_1_942_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,314
contig_1789669_1134_3004_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,623.6666667
contig_1789704_1_957_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,319
contig_1792036_1_504_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168
contig_1792154_1_768_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256
contig_1793264_1_935_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,311.6666667
contig_1793856_1_797_-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265.6666667
contig_1793903_1_528_+,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
contig_1795522_1_913_-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.3333333
contig_1795857_1_1076_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358.6666667
contig_1795937_1_556_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,185.3333333
contig_1796019_1_1028_+,0,0,1,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,342.6666667
contig_1796043_1_987_-,14,8,12,10,9,8,1,3,1,1,1,2,0,0,1,1,1,1,5,2,1,0,7,0,9,10,7,7,10,13,10,13,6,7,14,5,11,12,7,11,329
contig_1796618_1_521_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,173.6666667
contig_1796926_1_1103_+,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,367.6666667
contig_1797340_21_419_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,133
contig_1798624_1_659_-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,219.6666667
contig_17987_1_726_-,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,242
contig_1798846_1_967_-,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,322.3333333
contig_1799135_3_652_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216.6666667
contig_1799245_1_986_-,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,328.6666667
contig_1800076_1_738_+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
contig_1800532_1_324_+,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,108
contig_1800586_329_812_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,161.3333333
contig_1800867_582_1882_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,433.6666667
contig_1802461_1_650_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,216.6666667
contig_1802837_1_751_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,3,1,1,1,1,0,1,0,0,0,0,0,250.3333333
contig_1802960_283_834_+,0,0,0,1,0,0,1,0,1,1,3,2,0,0,0,0,0,0,1,2,1,3,1,4,2,9,4,2,3,0,0,0,1,0,3,0,1,2,2,0,184
contig_1803183_1_510_+,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3,0,0,4,0,0,0,0,0,0,0,170
contig_1803187_821_1365_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.6666667
contig_1803639_1096_1904_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,269.6666667
contig_1804094_1_313_-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,104.3333333
contig_1804210_1_587_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,0,0,0,0,195.6666667
contig_1804227_1_410_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136.6666667
contig_1804425_1_529_-,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,0,0,1,0,0,176.3333333
contig_1804995_76_1945_-,0,0,5,5,4,0,3,3,5,0,1,0,0,0,0,0,0,0,2,4,10,8,2,7,0,0,0,4,2,1,2,3,1,0,6,0,5,2,0,0,623.3333333
contig_1805767_12_917_-,0,0,2,2,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,3,2,2,0,3,0,0,1,4,4,1,4,5,2,0,3,0,3,2,2,0,302
contig_1805794_1_903_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,301
contig_1806827_1_639_-,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,2,1,2,1,1,1,1,1,2,1,1,4,0,1,2,0,1,0,0,213
contig_1806866_1_840_+,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,280
contig_1807770_915_1325_-,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,137
contig_1808378_1_844_+,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,2,1,1,1,0,1,0,0,1,0,0,281.3333333
contig_1808929_1_747_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,249
contig_1808995_1_281_-,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,0,0,2,0,0,0,0,0,93.66666667
contig_1809357_1_928_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,309.3333333
contig_1809437_67_2024_+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,0,2,0,0,0,1,0,1,1,0,7,1,1,1,0,0,0,0,652.6666667
contig_1809813_98_856_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,253
contig_1809841_1_543_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,181
contig_1810024_141_698_-,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,1,0,0,1,0,0,186
contig_1810051_87_793_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.6666667
contig_1810202_1_597_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,199
contig_1810298_1_736_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,245.3333333
contig_1810491_1084_1998_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,305
contig_1810666_1_1335_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,445
contig_1810686_76_938_+,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.6666667
contig_1810795_1_921_-,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,1,0,0,0,0,0,307
contig_1811375_1_499_-,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,3,0,4,0,0,0,0,8,8,7,5,7,6,1,7,2,0,3,0,0,166.3333333
contig_1811808_1_990_-,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,3,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,330
contig_1812372_1_402_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134
contig_1813501_1_300_-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,100
contig_1813502_1_743_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,247.6666667
contig_1813677_1_336_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,112
contig_1815441_1_1603_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.3333333
